ID_original,particion,grupo_sha256
16478,entrenamiento,3375c83d139e650f170b1df36bf3420b11940109bdf6378cac66f32e22b375f3
7003,prueba,11227b58fd79682607de8121fba017f9ec88037e985171cb14da2285c6674493
14315,entrenamiento,4bc74298e9c85e13a3a223eb90e7ffe68399b249848aba3fb682e3aa4bf6c963
27083,prueba,3189273504269db6f1802b0014a48942f8d28f4dc2ac54fd55a327b26e75af98
10785,entrenamiento,604ad74f6b24b71dd9b39b42c0a949e80a992698002129da8dbded39181b2467
6637,entrenamiento,6c11bd16f6b57e0633b540ed4de537271de8ae24230c623f2a6834882c98184a
14709,entrenamiento,5510f664adc44fc57ead1493f0f3bb9e1df840e3747282e01d81a27847172d63
10871,prueba,26eca284ef8d04ed345f454b934db2e985c8028a6897dc699ddbd3c4ea1eccb0
26997,prueba,0d4ffa18d117d9c14483060bccc252fb306bd70417bb472b50317f19d426aae7
6349,entrenamiento,860550de33019818682b5d531da21d07562053f47f1de04aba9879b06ad56fcc
24198,entrenamiento,89dbdaed3df72b112ff5ee0261bc10f5d697c32294876da0624e9f2ccdbe9895
17960,entrenamiento,6ef8e6f8e5a15e360f51212012a745ec88981a1ea64afdabf6f157738268da27
29995,entrenamiento,74611c8a4c5f08c7a20c455aa8c56b35b2e19b437e6c61efec84f2ca92f42ecd
17396,prueba,086b61b58a6642cac601e4f11ca55a23ba34b9dc5a3f415636ccc615083e3857
9551,entrenamiento,91671753de4e8de7e64d5c3899f7eef4bb8af159ea76621aca014069feb51177
6839,entrenamiento,57ba80f374a8f5734f0fb09779fea4ff22f0f8a5c1bea3a4fbe56a807a6d42b2
4993,entrenamiento,ca9a01fed1b806cadef878bf7283eba7090ca94f20c286ea5523bd465bc0cacf
14082,entrenamiento,ccfa79746b380cce2a85c60432ee387f3368b611e91d90173161e38fc457623c
29557,prueba,31da20324c90f57fe65ac804e2e0039620e01230a4d8a0fde8d81093713879ca
17635,entrenamiento,e510c47c79ba31b994f97247843b80bb3ead98c2ef1fb3026542205a417f07ed
16223,prueba,22ccd2dea9102a3f330bab2cc052346befaae9e27b75aa1d6011200b049001be
28767,entrenamiento,d3f8a1321fd51257311a3e4d21729c9dbfc6ca6d97ded5aab5e44f6bc55bbd79
16285,entrenamiento,554f5560d71843962bf3ec7d7703999d3d5b929db8e36e312a7e4cbf9497e24e
3257,prueba,2a74c0ad53c255c491ec208b08f3ca204b7b3b61af5266864a1f38248045f946
2293,entrenamiento,b91e865e61a93d10e1673561350f0282907083c5e154518c2631f74891d8d61f
8857,prueba,082d190f6b1f26d954f4da7a1740bfaa564f200daf1f24796adc164f1c73f791
5285,entrenamiento,5f4d5c33a919bd05414aabcdd77d077c8a52fa72644fc0b75fade44a07003a57
944,entrenamiento,b5ef197979941c04c29d82179ace1b59023da6edd33c3c01cdabcb02f2c28c76
20095,entrenamiento,a55f6afb4eb5b7195c5e1b5539b638d5ca54826b4b6cfd4d016f32a9c896c268
6596,prueba,05abc80558bdcde1274179e6aeecd533435a2714da35f42f4cd29b9a49862ea7
23834,entrenamiento,91da3b0fe8a26d18abb22c8cd7d9531f26a52e94716dfae8e9bc448c972fe07d
14861,entrenamiento,755bf052e48301d0bc279be36fa686b0792fb36618a4a7667c0b13d82bc55515
13489,entrenamiento,92ad2b8695453ce5ead218c0e4f5992c78990f6bd64282333365fd67325b2208
1446,entrenamiento,a051fb4ed7e58696692d75ed34a5d83fd7c441586933c074d45ef9a5a788666d
24023,entrenamiento,896b713269e3247fbc176e0f06c3f19846c4b47da64ffb8c82f2540b4cc9a9ea
8371,entrenamiento,6718c8e989d7c57ccab7514666a221061406c2a0dfd6c67cc36bdf61309c7f89
29945,entrenamiento,ee310db5cf846de240e85be4e28e9f09f3c94f1be2c308b9e60b72cc6bd5e4bb
26168,entrenamiento,68fab20065804c534ef3eda9c771a394b254b133d1f2838260a154b65c767117
12225,entrenamiento,bb83df673a95a94253c843b2c5e6ce9bb6069ca9d2d5475b65dfb28b6d6fb560
22289,entrenamiento,f83e81f08c78d303755117004e0b576abd34df4964439fb3997b1e6d58ae1b78
5724,entrenamiento,a29a43d74d1cc708189ef03f8d95640da9f8a034ea348162c3584df7f0f0363a
19099,entrenamiento,5f55c73cb9656129cb29b7c76a62baa46a6cdff0bc1af54c7f26f1f3d1d22c99
11661,entrenamiento,b40e1dfc7de418d067eec4bea25edb241be187a9b80330ff279d9f8325505aaf
14289,entrenamiento,f9e3cb2020e1dfa4882af19e5ef7b9a7e1a82fa882f679a089f2bc0f26ace516
4863,entrenamiento,94980b840dd66342c1431cd8f242e077af1e8ec8c6a7179baf2c691f242bee80
14393,entrenamiento,729fd85f2420b8803a598f83323da1873bab5bc6a55627ea886345764fa6c9bd
1982,entrenamiento,7d62bbd683365a91f0c16e6572cde548cbd969a65f7256a43231c93e252d3ca9
18610,entrenamiento,52ec9700794d2d9483ef54d37b86d0fea72d6a709aabd43f9ca38cb3764b2b75
22125,entrenamiento,b7496d2331fb5b5da34d4fea37d9de487d90ca8169cca8b62f3efd423ec16a3a
16455,entrenamiento,a0191700a09551f13ad6f772b53b0c3122ca2535d72de6af9d05290181750011
10548,prueba,0b2779460dd61d6e6a174d929207981e3b3efb028022592fc7b83b2fb3d5a98f
16854,entrenamiento,7082c8cddd36a6f78a1f8f3dcd43f1c70c338929bb2e2d2bc0bd811fa5829b55
24166,entrenamiento,67e0d3552ab18b14fc5c2134c7f37e8a83b8e19905a503031d9b474413e1f55a
26979,entrenamiento,ffc46c8c9c00f0784811f64bd8c24c1f9a1f03a0429875b658c3d3c84e6c73af
3786,entrenamiento,7e23ea7a3cf06f4eb1e5430eecd100937f0be6512813157aa568c443d764683b
8998,prueba,048894ee6609eaeedc37ce9493a8db19331f661a9f1d2f628fa1d47f28946d7e
25923,entrenamiento,710960c2e6945a766a26e59a24e7070904cdec025a03e07e9d7cd89ac5fbbf9e
2529,prueba,2d324a621e22ebdb1b164afa1140b3727748c71e6ffc8f66cefbf77b784c4379
23010,prueba,2d324a621e22ebdb1b164afa1140b3727748c71e6ffc8f66cefbf77b784c4379
26066,prueba,2d324a621e22ebdb1b164afa1140b3727748c71e6ffc8f66cefbf77b784c4379
20252,entrenamiento,880ec676e45ab606cf1d6216e952c21f30695b79a70461d30483da735c057450
21193,entrenamiento,936fef117e640535088e6532f75a8edc947a725d9c3b12faea9277df43883df4
8197,entrenamiento,9a30e62de743fa2251b2458b401953b697ee5c4a0e4ce90a35c3c509f8a69f99
10379,prueba,16ff0473e32d18ccd22c914174408c4daface7af102bc04b8926dd88074bbe15
22785,entrenamiento,b48ea6101b859f345071124f61932c866830c6507583659e11f690d1849057f7
491,entrenamiento,a88a62c7ddec583b1f68b90873b22e4cff09df97920266287b87379845977d0b
26549,prueba,088c93a985356e78ced5f0d904cce7676f1f15d4229e3693cb68b162156d7e04
19573,entrenamiento,aa7c86f62e5ca0d47cd485da17a46ec41c68c37a927c09cde293e7027be82736
12488,entrenamiento,df5ce304927736f24fb5a62b2ab29af8afd3079ea697c1e5aed0538e57eb3e9b
2332,entrenamiento,e8841a3a04c7e8b34503bc5637f7dea62bf04a00e0d1e9825332367431532402
14600,entrenamiento,94f79d8fc65ff24f1e408131427ec2667913e93c036a01fe63b56c3ddc660e12
22187,entrenamiento,a741939f34d7f2bcba069e337a36d25b3018462e533e16a76043706579d15850
29330,entrenamiento,8009db2fdafcc87ec7e7165b90c3982d33e11148e66db1a385174a587208684f
20241,prueba,2c1704be8a79b0d048127e350642f22215e56c808f7911f7eadd18e4189402a9
6299,entrenamiento,aa4c5b71d95b783f0ecfc68b0b5a174d89a4dc0d19ba5345df60c153da2dd8c3
17732,prueba,0b8f9466e645ec7847e4d768ddadf97a08b1818207a13ada2087daf6ea4c944c
28846,entrenamiento,6ac5d0b3d8a6d0bc37693b9a82f6bb8a3914fccc91feff62320a4687fe1cc9e7
9471,entrenamiento,e5d27ff660fd8a33eebf3ce0051c30902a8997ba0d32b5dfff19525255f9c4b4
11766,entrenamiento,8378052dfcd4d712f7f29a99adc89ad6392b61788e2c55fb107e6174cf45cd43
5948,entrenamiento,6366bc4dc60bc2d0d15d99e1b1392185f9649e38e127b0be201d2831e3af8db9
14125,entrenamiento,777e5f127c03c3ae02f38a8ea629d878b51352a10811a5a63ef93ac3bd2c8a8b
4447,prueba,14d101e1eb80a3377cad32273a0813a1ef8e99d79efa993f819c0669071660a6
11867,prueba,2d7ec9edb908e2b8308e90690db8b33665c2fa4c590192345d8c78935aa4dd07
7166,entrenamiento,a7ed45b16ec621b40e9fe2c6c7ec61994b86a5a19eef76b4a825d7ed26d3d253
5006,entrenamiento,39117e9df19b9e40397cbba358c356602b29ffd4dba1bc344e2c4a9e9c0ce248
2121,prueba,10043413533520a2179fb395c7da0e3b599bdbc852351ed2b946921b56fef1e4
1663,entrenamiento,cf9964c3f338dcdf32cfc4c5337f4ba37164f9808588505f57e2a5c2e10a4d6e
7250,entrenamiento,55adc431ccc155bbafcdcf4f6ab03da5aaf4a9e6a2d7ed1bba37a0d06d569da5
7575,entrenamiento,55adc431ccc155bbafcdcf4f6ab03da5aaf4a9e6a2d7ed1bba37a0d06d569da5
625,entrenamiento,f81293147ed7bdacaef33fa60208fa0bd995b303d88b35d1ee2e9582b417eed8
10761,entrenamiento,98e7d8e1a365c698fee4d4649f0640dedf9f5dd9fbdd862bb75d72272a5a2834
14804,entrenamiento,59c96a35159daf9205a40ffaaa60cbc6cd4e173e77ea87b91e1c33c95e0159b2
11461,entrenamiento,8e0fecc3ed249a4af5c5aa2f4cb11066a1e668a210ff9589756de690d64ed398
2594,entrenamiento,94b4ebcdb191de6806a863552ab9322c7df81f8e036a72b17f318031350afa77
22059,prueba,2e7faea191adf01d8cc27a771c3a1ecabd656b97d3866eff2fb321b115dd7c8f
4374,entrenamiento,e9db7141f8b95a25d9f4b9f69d2f3d1c44980de10c69bb673f221cece26cb916
9406,prueba,27235f4d4c86bcf64dfccce33e6765b47a7d7a90bdd70f4eb4db4a4447f385de
21662,entrenamiento,5a99ae403d7f776119647f3bc6dd351c9f0d1becca5f6661806993c6f54eccb3
23486,prueba,2c021be74a4f5051aaaea2b584f0727e93d5038a1d606d6714135a7346c3406f
1248,entrenamiento,a093c9a1810c4aec1d78eca22e6bd71769482070f9d3b08d3e0d211fa1fa22bd
9763,prueba,0ba78e26cec3859b9f55f8236bc8f3f180fb65eb13a89b0d22fcd1c7cd03404b
16171,prueba,1db02ef6677fe3f9b2ba2aa9bcd60ba20db8b8a4368588f4d5649c810189c36a
21770,entrenamiento,a0c5f01d12b9ac4cd6c6c1dfda38f2ddc78e315ad26c297d9f988d7213abc40f
5979,entrenamiento,7abc23cd9ecd28e5189279950c39e32571062c9c8e2cd1dd1be1ea4e4af97423
1459,prueba,2670605268891c91f491e9ab0b10148bafead6ea023b68d64c1c8dde080311bc
3368,prueba,114e4f7b2aefee69ca428c91daffe718d9e2309887ff6daa6642a13f5bce648b
5591,entrenamiento,5acef9cd8c0a0b8c4932aa1c00cecff2ac14ab23d43e42f7d6779313b45ee81d
28271,entrenamiento,844e8a6d5e11841732ef36e4151e5b780fc93d71710ef47ad851a419ea6ca93b
7979,entrenamiento,5be1df76bd8221d6c1063d7aa924100f354e5e2a2ccc6c904f4d51086a4180ec
2089,entrenamiento,edd454a18e9bed6dc9525d56ed630930e3981062bdc82a4633de141ff40dd3c8
10815,prueba,2cf25dadedbe0343890c018819ac92df42ce249285a86a03489370caeffdd3d1
23693,entrenamiento,babd698710ac121f83439c075d6ebb3e3240f96534f2ae20aaaf3ac226a2c339
14932,entrenamiento,7598dd6b35fd5772ea090f4ab0975680d6df9ce7f94092865abe2acf0781a06a
2355,entrenamiento,3ea67d3d4ffd35bba86715eb93eee932226e97cac16cdfc7ddbd1ca3ab59fa52
22559,entrenamiento,6f80caeafe0bd6621e3d44554b8d1d9a8f3871d1a1ea9e10fbc62ced70279b0d
20025,entrenamiento,379c2533dcf46ab68803501394ca22d38d1e6ca86b9a75e415f677575114f2af
17276,entrenamiento,531b9b1eceee2261bbe3aea3d479c3c741c151900a3231b155db42181a22e31f
29017,entrenamiento,4a6e8316e2fe150bec7252ad937ffbbbc0266299d82da5cd8b66a31f307f5184
4645,prueba,1f1e45013be5f0c4ee82ebdd315f777080f36c1458ca166e0a5e41db623e26f0
4207,entrenamiento,5c3299f513d71f88904d0788dc8bc889215ef8ba024fcd17d36299c52b0cce96
13700,entrenamiento,43f2570b5ada5ee3b2c235a18b1e3045e5a841bf0cb8d1f67a49546064f07c95
17210,entrenamiento,5ffcd65a1aaf7197990409e9cbfe955f1fcf9428174e4e756c447d3dbe6ddb1a
22089,entrenamiento,dc6dddf2309141773f1605e2ab39d05f1c160f028d59ec0c3048bb4a0c83fd13
19425,entrenamiento,abe58c76cff92d78c6467d5ab1964b90787c34cd99a314b05cc26e55ae4379c9
13427,prueba,2961ca9ca958fdde0072d7c63dd3f27aa0d230ba98b43900f2c2d5d3ce7a0927
3145,entrenamiento,a4714c05e331c434f89625e7ddf91c872c7262e93a0ded372aa9cf34283f8ec3
23536,entrenamiento,d6e65c159a6d5b3d5e7d546e1fddfdf6acbd4a624835b1eefe17cb8e67a43619
1003,entrenamiento,4c56e942fb3f097fd5894993e0b1ccb9b34ad07877196f5ed85c5625ee8c45f9
470,entrenamiento,60cb248562b51fb84d3e2acbd8bfbe76d04e2853e8116e5d14af293f8e4316cd
14069,prueba,247b72eaf10ce2c7c2ada4bd8c959620a3e6a6275604586c744a022ea927ccbc
8280,entrenamiento,d1dff36bc010393a04d19d8fe304a0c7eeffc5b57fc71d6a3368e1615125f7fd
5434,entrenamiento,6fc2596bba5a66b8e6d2398ebf13b530a5f980194edcb7692752f4b0734c2914
4472,entrenamiento,fb893405fbbe33298c7707b065f8385d29bd6466213f940c432981bd52bbe1e9
11129,prueba,195555be1a2b4b04107a858f0251a1d75f9704ddbc046092ae56c7d1d6d70ad4
1246,entrenamiento,bc56d6e1667704c076aae1ee83f6a4812950b205a8809a751c45768e3adf96a8
6998,prueba,23358492b51901590c97d3ce910ecd4e5ca7c489dc3bb1a3d99cdf986d32005e
1744,entrenamiento,a63c805eb8c5c329d6630c7ad03345354660bbd3de6c1675059b0d72abb4ea2f
4637,entrenamiento,83db6123096f7cdcd8065c465fb9d20170a0ca940ce8b33368ff71d485cd1f10
26175,entrenamiento,cf9f424b31da3fc74056380b98e68f4e7730b7ed801b0b8cc9320d8f0de4a449
5920,entrenamiento,d93814be3e023b20eb6ce2b55acd94c7b06711838e920ddde6fd2ad60fda0fca
12465,entrenamiento,35357dc906a1da0bbe3576ed3ff42509c51336e765bfe2c3a85780250b18000a
12188,entrenamiento,e1ab839cd5f58aa8864f86bd7c4eb8f1ebf303db9deb96d175e13968e60aa6ed
13530,entrenamiento,bdcb4144d0e7314396e5e2931be042ea4f777986f02e5b96b1edeeead2ae4c22
8795,prueba,2b9e4d7265d7b669aadae69eba3fd8adfccf2dccfdb6cc00e34401097b4c9d4e
5302,entrenamiento,e2d5048d0886276d4b44688c0f82689fad1cd2dda37052622e6f2acdb9a4e15c
20614,prueba,330cd6e9be87c41b61ae2bf5175459ea057bbc1b086d43df2d5953e9e1a8b6a0
6736,entrenamiento,9a7a743d82a217ddd850c3609293f5a01ca1b4cbf289343cefc345ac50141c9a
12554,entrenamiento,83d780222f4e56f011c4417809e81941c6783dd10d779995845d1b0a492d678e
19019,entrenamiento,a6014a198b56d4ce399bbba9a09d6bd68b97e8acf3c066c27ba471e2eddb00bd
29179,prueba,28263d3b31db2940349aabacaf08a3cf32df5828c56448e4c5125e613810330a
15176,entrenamiento,9b4697ba39fe12da4499eb8b31ad8a8f9d3eb98f1b7ef272709656daa4d104d3
21518,entrenamiento,a82b460e818a23d252f928586a0704c9dcd4fa352ee24693d31e9c26c2dd0d1c
13743,entrenamiento,482b1b9650c8e8595e1a5e56572a2077ae8c2613237f3772936bfd2724e81232
5719,prueba,1d8fb40838c58b1acbad1796a54e20f96d9901272486889c60b23a7f63dc13cd
4106,entrenamiento,d7cb7c8fcaf4af6723f0bac9c945e7c4b4eaa7f93582c8a7ad26130ad510e2d7
6063,prueba,3069d02c77883fab939f950966656f2e5f3b542b7901edbe1b0b59024ab27d66
21630,entrenamiento,9b1c3f6c69c202d20f08351f74d58f7888362c4c84a830f7681cfb32c4e13d78
21964,entrenamiento,488e2d669cd56f73d13b4d3a330d73bac4c164988345a79709fca514dfafe774
3181,entrenamiento,3ce3c03088b3331ea40c2307158ca9dce994aa1cead1cf247f1c9f116891b8c3
3395,entrenamiento,af8663cddf8c1b2fef40a8f3ff45e9ba2f3e52be940c4b3d10a180e858ebb356
10275,prueba,15ffadec12b178c7017d533230b3c11c765b40252ae57cdf4480e08748aa8bc9
22954,prueba,21becb6712dcf36fc7a507bec43b2d4b9e43fac3baebce9b517680bf0019ff38
24866,entrenamiento,ed363324f0baaf3d965ddbf59062bccf85e88aaf52a172763cd4f10d8b82d927
13749,entrenamiento,37d4b005d1f2c207da1b34a62be122caff82840f1c139e638191fa7ac2a2153c
13115,entrenamiento,3773dd0467406872e093c27ef4b0feaac111569183010acea75ad49b14333661
26363,entrenamiento,cf90fddf46c04395da9ab99623d8c79e03070f81de48eb8002a240a86dd8fc7b
5303,entrenamiento,8c2dedcfc0fc3d5e151efd6809a02f2582c9d34b1d11e6aad49cfb89d2cb2d9a
13103,entrenamiento,dce2554e8defa12db448ce0f968faafc2144f1e9417bc6b44cf3753b7445e4f9
7315,entrenamiento,5dabf64fc9eaed243c12d6d8bac1a0f3bccf71a1e9211ffd74a24363ed097fd8
1465,entrenamiento,fa9a7b4a541ca79a75b6e62e862f3a947a0d4ef701244df99d3c76849ec4c767
4829,prueba,2cf29e493f74e2ddd437e464a8e45305e25640f8348522317859cc76272f1df3
18264,entrenamiento,b95fdab3b906c91c7de038d24e5e0de644031eea2f86ea9470790a6d9b918d9f
582,prueba,0e50958b5aa569c88733f1ac8c2dd23218f2ed9adf8b2c9697569bd19e7f9101
3369,entrenamiento,ff6e37114b0feb96cc53e0314107da5857d1c648539dabdeb121bef3fa0acda4
15305,entrenamiento,e8a0d42a4cdde447939bb36d1f4cc213c68d7bcce78e29fcc5a8247d1b52b4cf
24354,entrenamiento,f852951124022aa750a38266ce8315c5d2692c3e5414739d1455bf4e55fc1371
7725,entrenamiento,b407ee4297b165f4431b7148381cd5dfd0d49de43d55c678156447109295b6d7
11623,entrenamiento,9fc8acdef303d363202332f80a5c57cb43ba8d8d748cd0ff1155737cf4a0ff04
15386,entrenamiento,37e8e11051f34fb318fcedba82ebe78a586a35a7b2abe0e360d001602df69d20
28527,entrenamiento,b4da89bb6d0c07ec561395253e72d8fb0f191dce93f20d1d264ff89a709a5bde
764,entrenamiento,53bcdb262ec17b3d94f398e08fdb9c1da157f18ed6b5c9208c32423f73812428
2774,prueba,10138d513606994e92b3c1920ffd80579c2b6301fe46cff3bfc59bf27aa52fc3
16065,entrenamiento,6226138212da257b770dfb4624b43d12a255cbcc809db006cf433d0aed4f8186
17867,entrenamiento,ca4f832e30e904d0009fe1c89fa96e12736dfb4ec4d644799f10846b06fb6f2d
15629,entrenamiento,555d45dec88a1d9c0c334bab170381b8458879a44cd40cdd45454b4b40db7e00
698,prueba,0be5f4b947e64181e865507a424bdf86bdb24c08b46f9054c68215a6b2f96436
10177,entrenamiento,39b3a10d74f74654f6d9583d496fd24a9d121cea6354410b8a56dc2bcbf5d7f4
29607,prueba,19330442b187ded222e1ee54b7a61aac3fec9bc650e6bf96cb16e78877e7b52f
9371,entrenamiento,ffd90284c0157db1f9245c7ca870d1960064aa35e654e30da639e01ad141a33d
22247,entrenamiento,fe22d192925ad8980e80ee1ede898faaf012018b0d3f875790d468bdefe4ad2a
2356,entrenamiento,34aa5cb065ab3d8d66a3e8c200bc9c2b0ebe7b10a14a6207635628757ffad9bb
11627,entrenamiento,5125988cf2c383335a69f6967981fead0bf8d3153c8276f0afa75a4ec591f6eb
15619,prueba,123b1a4ef332205f0b17f929cf2d8042128db17753cdbf5dc4dae965571e004a
6757,entrenamiento,b0e96d15241c3d84a17677a63debf16c0b467f29ccc440f89ae5d5870d7541fd
623,entrenamiento,61b62a66882818dfdd5dbed1b67ea162957e0ab4eef63a478b637010d8b9360e
18485,entrenamiento,8a3bcd3aec24ca648937ff4a2d2811504ae8e233db4427056f852283ca3ccd2f
5019,entrenamiento,5ddab3dd6f35cc006020750a734d254c45a7c1efc596eed65b31abe217a33276
22015,entrenamiento,7a0df2d47782b323a1c216be7e713abb3dae83a9086e13eece3df4432588e255
19841,entrenamiento,a6f07defcb1e522df7817a9689f74054a078d0cce895f2ed9be726abf72a9176
18570,entrenamiento,50430d8c8d8914a0be52cdbf29b16b7cdc88d5aa5fba1053b5b1fbe878a91c7b
20679,entrenamiento,6048a4453a1a08f4039263768f7d0c7b803037b8084575403a09e6e6e6e30f83
7664,prueba,32925aee4ee9e0eb8c5e09bfa4c70c2163e615bc83154fdfa5dd113ed59e9503
20452,entrenamiento,4cbc6db386a8d0c59c9da6dc4e624712b58cda8e7b32dbea5812f1d0784ccce1
27904,entrenamiento,540aacece2d892f9ead1032396d697f42349a114ec92a20cb4daa42374864332
1620,entrenamiento,ad855eb6a54be3070fbfbafe3d72d25631352c08db55409584b62be737b4b98a
351,entrenamiento,b6f38f660954de1d1c19b5e4088dd55c51c0a538d52b4e4c661f526433d7b49e
27207,entrenamiento,83e77d5b8bd2dd881dd37faf9da06ddd1577f5569a0496b75944926a6956140b
19111,entrenamiento,e378d39d21bc4ba82da2cffdc6931050717cedb869ba4a9598072708f9779b9b
23626,entrenamiento,45e0e81eb2e47e3ec7e88ebd0f6c5df94d1fb429781a34277a12d8c4cf934182
10203,entrenamiento,a698d12ed3ef53506c579ccf73d7bd212fc27cad4b8eb44518d8edea2c7cd90f
16430,entrenamiento,73881e78f63eaa72edc12927c801a3702924db8f7e672bc61cf3ea1d91e87cac
8696,entrenamiento,faa50aa0d02fcbecab06a42bd15c7d0b6ddf9222ae05cb394885f1fb757eb1f0
24881,entrenamiento,a9a57edb83723c07ccc423ef3ae0e65ba2e0a41c424caf8749133e652c6c829f
2324,entrenamiento,9978b49b6aafa07054bda819c877b2bfea881c50ac205817b9d8160f81d0e61c
29787,entrenamiento,ed52b29aee9654d2f8406787f378e836ed981d7302036f13724a51af79369821
16787,entrenamiento,bb6771464e4644e32cc689c66b466f07f85f1939fb82cf543fef636872ed623a
27861,prueba,0505493007c563246d1905a62572b266fd871273335adf278ee65888e4abd333
25368,prueba,02df45b90b09a6b39a0b966dcffc8bcd6283a5c5db441330d1a2253c05e44430
29804,prueba,0bcf7f46c51784d7805c1d0692e6600ab605daa348ddbc01324e488bf73f98e2
24734,entrenamiento,b5bd88b79c693ea08ec32d2db5b8710e8d534f121537e3bcce351a32e03f67cc
8121,entrenamiento,a145bea1c445d650cb70e9511084f1f4985af186b4bf8c192bced51986cddf12
27729,entrenamiento,c4247824c35e2b88d772f464ea9ef1f9180c2167ee3e55658b01e9d829f8a543
8053,prueba,19842e131c4e275409f2a959ff7eb56cd60dc0fe19ce7fa5c39dd7349b0696eb
11580,entrenamiento,38602b7b6e37a4881ea880b7dc2f036ce73f0e201455093c4e72e4b5e19f90be
662,entrenamiento,723c8f7269ec287a52fac43cccd40556b0d4f19f9b76da6c415391d66dc87b25
19372,entrenamiento,53f1b930a8c0e2320b3eedc0eeecf045fa665fdf42ac64262f9a3ab43bd88573
22248,entrenamiento,af3463946693c1f29ed71b072c4bd758750a99b77e77e2890cbcfa6b2b425787
25,entrenamiento,e6ad9f5e923a4bf127b4c193d068f020ba2423b485353ef092144e8c80426882
4212,prueba,121f3cb924a43686e9a7bf7ff0074affb153dd5f595fb72d43b62e82b548ddf9
5044,entrenamiento,671f43808a9b77dedc94805f3c514f35966ddfc0017efa835412dad8cf23929c
24278,entrenamiento,9e9bd11293321422b475e06a329757b166076ba95ac548304df6c2eb6d7b2029
9489,entrenamiento,8bd1be097fa44239c1197b30e6d3cbdad35a3f9158d6d77839a30b505f18d137
28495,prueba,1d3f42d283e9770eee5d2ff198871a29b2d7e90a812f690b48a86d98fdda8c5e
20271,prueba,326bdd8b617c5028b22673b5118c2ed880a468c295ad154616917b225c57f68e
10636,entrenamiento,7cab71d71fc0286ec8511c1ff80cfda9c33c78958fac25bb5667d1442bca0235
27435,entrenamiento,d339856508571a9adbf42c27a0638f3e333f5f73de32c1b8ba3bcc58a8891c9f
15179,entrenamiento,c6326b1f4924d69f40a3d1093c35975d034e94b6979dc2fff023a795c97741a4
13464,entrenamiento,3877138a257c8fff17d8678b101560a3210b15f1dbdcc94bcf898575cbaf7c57
5710,entrenamiento,355080ef6d750c324460659e0ee9dc228653cb440de6ec2399fd08c56881f659
27735,prueba,168c9e3c9617ad5b65b58d835a99d100d0ba7f019f0fcb53d7f3dc637d1da253
7026,entrenamiento,5d11cb7e5cac6af129feeec9ae59037b54002e158573edb0c6e17e79cc1c64e7
26352,entrenamiento,8e3c1b74fc770417af81df4dd0921a7bbbd47bad5c52dca88168c1a403ccb907
1949,prueba,29347546c74c568765eb8aa4007e62913d3ce0d40071a4be1bd9be26e0f2e88a
7872,entrenamiento,5df0c23045cd6dd9f0ab53e45a10fb913b628be57fbf7ee9dc9f17f187e3e109
22931,entrenamiento,4aa0766995a3fd0cdf5f2a5dddd08901696ca3191dbba5dfcc4f6b04865e59df
24059,prueba,2972788c6cc82fe83e9d2426475f62eb05db0c40a1eabb58bfb7038618d9ae1f
6068,entrenamiento,a55c8a8ca5f911b90d3372eaacbb0dcb8c1859e298b5c1d39ab4267d4df71ba6
15805,entrenamiento,b5649146c1924722a39dcab3583880f751d50455227404a1ae3e8e272d1a2e21
7300,prueba,063720b1ce1e49f30fd8a46818d821eac1c5f7401c61785a434715608a49f92f
22040,prueba,229e77a044d5519d902039699b2c777854d08dbda68f445e797b1055d2648a2d
20027,prueba,2755594f5ef4272032393e7f136a735b5e10ad317ee34200630a36885faa17b9
1951,entrenamiento,aa7a0fca489ff1cf95f0c8f4df87f50b16b05b5d0ce02723856bb09df077dfa6
26608,entrenamiento,4de3ae70b60798974a55d7c4d274a56ade051b20cc084d37305fedc2a5eded1b
14817,entrenamiento,dc23bd9e0e5fce587f046c5ce38343603bd867302c27a7f1ed047128e1674c9a
26026,entrenamiento,7321712e7d338dac54991716cdece0ad18f49bde931d679919a6583956f27d43
25500,entrenamiento,776f49594188186955aca0fed3418f56f15ea74435777ec88bd895bca4e2e43b
4446,prueba,1a6a745e463b1a09ba15b6068a6b0b2bc4112887f94d88cde3fd0a9a96928101
19768,entrenamiento,dc617c72b60a04ebda0122854d2f8c17f2a14d029e4328959aa0afc06699b52c
27783,prueba,03e35641ecdaa8288144963092547c2d763d31100685197339337682b905b79c
19046,entrenamiento,e7ed8119ed25692398cfeb3df1561c46c6668b3bc484b7d73ab986b52fce130b
29983,entrenamiento,8b706a8dbf13fc88ccc2b6f4e3b69ebf40b62ff67da06e39bd012bd5e139623a
26305,entrenamiento,f79a05ef6edbd29028f028654405049f521563b2f19e1abf10f59dda601a5992
7211,entrenamiento,b716b088d78bf1cc04c027d0786ac31d07eeb620a5654275161d445d2f64b952
18286,entrenamiento,7c72cb274c7de48f3919db6eb66a91493933d63498fe44e44d61789bd779522c
4104,entrenamiento,6f8b8fd4d254e7747ee509328b93cd95ead5fae6ee358ec029d7ecab2095bed6
25217,prueba,1a275ea6bbb63ba9b2a17a13d7071a9f9ca7874977477449224ddec1260fcec1
25413,entrenamiento,5d8668bbfdfa842158a4e41dbb90f19ebb3b3947566eb9279b407650d87809cf
1229,entrenamiento,67151e42e25fe1eaa9c35133729527ac7e538551f772a1ead65c5a99c53e24d8
