LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,incumplimiento_mes_siguiente
170000,0,0,0,0,-1,0,23070,186183,164405,93983,2806,1732,164000,7000,5215,3500,2000,300,0
170000,0,0,0,0,0,-1,85914,78411,57061,49734,14285,136394,10050,5050,6000,3561,139898,6000,0
170000,0,0,0,0,0,-1,157174,139101,192575,157028,135838,125483,9900,83200,0,3006,132854,5003,0
170000,0,0,0,0,0,0,10596,13410,15788,4853,5697,47830,3000,3000,1156,1000,46793,1760,0
170000,0,0,0,0,0,0,22138,23227,18894,7695,4777,3517,1808,1054,207,151,147,100,0
170000,0,0,0,0,0,0,35348,34622,31450,28229,26422,15081,1402,1789,652,798,1081,173,0
170000,0,0,0,0,0,0,47742,45529,42805,38017,39239,39411,2105,2447,1200,3000,2000,1500,0
170000,0,0,0,0,0,0,49341,49227,51798,53332,56303,59198,4000,4000,3000,4000,4000,4000,0
170000,0,0,0,0,0,0,51054,52127,52651,53851,53095,54316,2489,2000,2048,1927,2104,2071,0
170000,0,0,0,0,0,0,56061,57179,58450,58556,51671,51090,2051,2197,1934,1793,2500,2000,0
170000,0,0,0,0,0,0,56766,59811,61987,63849,66276,68207,4000,3638,3500,3500,3000,3000,0
170000,0,0,0,0,0,0,56980,55889,51328,31541,47406,23062,3000,2236,2478,904,2546,2000,0
170000,0,0,0,0,0,0,64195,66163,67856,38803,40259,41541,3000,3000,2308,3000,3000,1800,0
170000,0,0,0,0,0,0,73326,68712,60324,88057,89040,90716,3504,3500,30000,3300,3200,0,0
170000,0,0,0,0,0,0,79091,62575,63317,63903,43505,43995,2235,2493,2585,1683,1901,2111,0
170000,0,0,0,0,0,0,93420,96284,97322,99419,101590,111679,4371,3533,3716,3934,12030,0,1
170000,0,0,0,0,0,0,94791,89330,88384,84456,69871,62012,4300,3314,3050,2600,2600,4860,1
170000,0,0,0,0,0,0,102141,100600,103156,94090,95922,99324,4002,5107,3600,3500,5000,3000,0
170000,0,0,0,0,0,0,108426,109889,84897,82608,84388,86096,3600,3111,3000,3100,3101,3306,0
170000,0,0,0,0,0,0,109863,79574,78440,80141,81862,84237,4380,3000,3000,3000,4000,4500,0
170000,0,0,0,0,0,0,117527,120998,120582,112819,113932,107776,5837,4278,4021,3828,3843,3879,0
170000,0,0,0,0,0,0,130370,131199,128900,125514,127280,128839,6530,4860,22500,4820,4877,4962,0
170000,0,0,0,0,0,0,139211,136982,130585,127013,126635,127093,7020,7005,7000,6000,6000,6000,0
170000,0,0,0,0,0,0,158920,164353,167455,99297,59888,44262,8000,7000,5000,5000,5000,20000,0
170000,0,0,0,0,0,0,165027,168990,172307,35234,32869,33862,7200,7500,1200,1200,1500,1300,0
170000,0,0,0,0,0,0,165987,169790,115786,72309,73812,75149,8400,4000,2210,2282,2159,1800,0
170000,0,0,0,0,0,0,166348,162319,165592,167482,171106,164042,7354,7464,6127,6550,6100,10000,0
170000,0,0,0,0,0,0,169106,141998,134212,133450,127020,123490,5000,5508,5915,3000,4000,4000,0
170000,0,0,0,0,0,0,169531,174799,179868,177952,176160,175304,8000,8000,7000,7000,8000,9000,0
170000,0,0,0,0,0,0,169763,166286,162330,110034,97018,96056,6300,8138,4206,3366,3421,3642,0
170000,0,0,0,0,0,0,170845,171762,170464,127364,127024,125341,6800,7790,4587,4675,4525,4497,0
170000,0,0,0,0,0,0,175349,165527,147798,120811,117680,118907,5800,6520,5700,4300,4500,4500,0
170000,0,0,0,0,0,0,201851,195038,189067,180389,137030,129222,6873,7509,5573,4309,4239,5142,1
170000,0,0,0,0,2,0,99387,102141,103972,108405,102303,99767,5250,5100,7500,0,3900,3600,0
170000,0,0,0,0,2,2,86401,88991,91571,94045,97965,101176,3991,4071,4000,5600,5000,4000,0
170000,0,0,2,0,0,0,57198,59379,28679,29215,19415,19531,3200,2000,3000,10000,2000,0,0
170000,1,-2,-2,-2,-1,-1,0,0,0,0,1015,0,0,0,0,1015,0,0,0
170000,1,2,0,0,0,0,16237,15692,17120,17836,18396,18935,0,2000,1000,1000,1000,1000,0
170000,1,2,2,0,0,0,110970,117076,113778,117989,118803,121434,9460,0,6100,4210,4500,4500,1
170000,1,2,2,2,2,2,152495,155698,159029,160628,162808,163364,7200,7300,5700,6300,3300,9300,0
170000,2,-1,-1,0,0,0,520,1316,6779,3416,2941,3518,1339,6779,2000,97,1002,1018,0
170000,2,0,0,0,0,0,27267,28523,29742,30183,31041,31871,2000,2000,1233,1500,1500,2000,1
170000,2,2,2,0,0,0,63977,63630,51986,90196,50464,48282,2550,0,3500,3000,2001,3000,0
170000,2,2,2,0,0,0,169057,170609,164777,166227,166199,169533,7500,0,7400,5978,6251,5872,0
170000,2,2,2,2,2,2,15570,15031,16784,17711,17131,18197,0,2500,1500,0,1500,1000,0
170000,2,2,2,2,2,2,131864,133897,129761,138604,136283,145012,5600,0,11000,0,11000,5656,1
180000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
180000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
180000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
180000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
180000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,0,0,0,0,45,0,0,0,0,45,0,2380,0
180000,-2,-2,-2,-2,-2,-2,0,0,0,0,653,0,0,0,0,653,0,0,0
180000,-2,-2,-2,-2,-2,-2,0,0,0,1430,0,0,0,0,1430,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,0,0,432,0,0,0,0,432,0,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,0,0,621,3762,0,0,0,621,3762,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,0,0,750,1576,1504,0,0,750,1576,1504,0,1000,0
180000,-2,-2,-2,-2,-2,-2,0,900,910,0,0,0,900,910,0,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,0,2813,12937,50500,0,0,2813,12937,50500,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,247,1562,1548,768,0,0,1562,1548,768,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,390,1260,598,2056,4300,1802,1260,598,2056,4300,1802,3691,0
180000,-2,-2,-2,-2,-2,-2,405,4445,5047,200,745,0,4445,5047,200,745,0,0,0
180000,-2,-2,-2,-2,-2,-2,454,14213,10621,3913,1707,15087,14213,10628,7826,1707,15087,5379,0
180000,-2,-2,-2,-2,-2,-2,1905,2453,6997,3064,2158,9331,2453,6997,3064,2158,9331,0,0
180000,-2,-2,-2,-2,-2,-2,2177,1175,0,2530,0,0,1175,0,2530,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,10989,228,1540,0,0,0,228,1541,0,0,0,0,0
180000,-2,-2,-2,-2,-2,-2,11281,3405,22630,7777,3089,8429,3411,22657,7777,3089,8429,6706,0
180000,-2,-2,-2,-2,-2,-2,14787,12222,16564,15047,17884,13630,12898,17266,15053,17884,13630,15463,0
180000,-2,-2,-2,-2,-2,-2,21450,0,6980,10628,9920,6205,0,6980,10628,9920,6205,6381,0
180000,-2,-2,-2,-2,-2,-2,50055,5320,9758,6494,32830,3267,5320,10008,6500,32830,3267,2650,0
180000,-2,-2,-2,-2,-1,-1,8592,8468,1300,0,2000,0,8478,1300,0,2000,0,1659,0
180000,-2,-2,-2,-1,-1,-2,0,0,0,2072,-28,-28,0,0,2072,0,0,0,0
180000,-2,-2,-1,-1,-1,0,12275,6491,37424,0,5758,18091,6491,37433,0,5758,18000,1000,0
180000,-2,-1,-1,-2,-2,-1,106,3166,106,59,-47,347,3166,106,59,47,570,106,0
180000,-1,-1,-2,-2,-2,-2,1599,0,0,0,0,0,0,0,0,0,0,0,0
180000,-1,-1,-2,-2,-2,-2,1651,0,0,0,0,0,0,0,0,0,0,295,0
180000,-1,-1,-2,-2,-2,-2,4148,0,0,0,0,0,0,0,0,0,0,0,0
180000,-1,-1,-2,-2,-1,-1,8000,0,0,0,600,0,0,0,0,600,0,0,1
180000,-1,-1,-2,-2,-1,0,3887,0,0,0,2454,4710,0,0,0,2454,3000,0,0
180000,-1,-1,-1,-2,-2,-2,1568,1550,-18,-18,-18,-18,1550,0,0,0,0,0,0
180000,-1,-1,-1,-2,-2,-2,4289,1000,0,0,0,0,1000,0,0,0,0,10443,0
180000,-1,-1,-1,-2,-2,-2,5086,5661,0,0,0,0,5668,0,0,0,0,0,0
180000,-1,-1,-1,-2,-2,-2,8260,5921,0,0,0,0,5921,0,0,0,0,0,1
180000,-1,-1,-1,-1,-1,-2,899,2879,8750,9931,0,7760,2879,8750,9931,0,7760,3450,0
180000,-1,-1,-1,-1,-1,-2,18213,4390,1016,4745,0,0,4390,1016,4745,0,0,1400,0
180000,-1,-1,-1,-1,-1,-1,220,4680,0,7500,4100,0,4686,0,7500,4100,0,4500,0
180000,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326,0
180000,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326,0
180000,-1,-1,-1,-1,-1,-1,326,326,10726,24104,326,326,326,10726,24104,326,326,326,0
180000,-1,-1,-1,-1,-1,-1,574,396,395,846,1027,381,396,395,848,1027,381,5819,0
180000,-1,-1,-1,-1,-1,-1,666,662,-4,55566,1056,390,662,0,61411,1056,0,1998,0
180000,-1,-1,-1,-1,-1,-1,816,803,2599,0,2311,2194,803,2800,0,2311,2542,236,0
180000,-1,-1,-1,-1,-1,-1,873,7233,2701,1900,45517,9451,7233,2701,1900,45517,9451,5795,0
180000,-1,-1,-1,-1,-1,-1,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,0
180000,-1,-1,-1,-1,-1,-1,1473,22969,27315,13315,8194,12800,22969,27392,13315,9000,12800,9460,0
180000,-1,-1,-1,-1,-1,-1,2488,13476,3173,13202,6594,2549,13476,3173,13212,6594,2549,1000,0
180000,-1,-1,-1,-1,-1,-1,3231,12513,-628,4940,1740,390,15000,0,10000,6000,6000,1567,0
180000,-1,-1,-1,-1,-1,-1,3690,15618,4685,238,218,6690,15682,4699,238,218,6710,11949,0
180000,-1,-1,-1,-1,-1,-1,4019,1550,4278,331,3456,11964,1550,4278,334,3456,11964,5690,0
180000,-1,-1,-1,-1,-1,-1,4160,7817,2358,18572,11560,4298,7817,2358,18577,11560,4298,12330,0
180000,-1,-1,-1,-1,-1,-1,4453,3310,7226,5060,2832,1890,3310,7228,5060,2832,1890,2576,0
180000,-1,-1,-1,-1,-1,-1,8059,11622,16379,9795,8414,6557,11680,16466,9844,8456,6589,5823,0
180000,-1,-1,-1,-1,-1,-1,10000,10000,10000,10000,20000,10338,10000,10000,10000,20000,10338,20894,0
180000,-1,-1,-1,-1,-1,-1,10000,10000,10970,12786,10300,10000,10000,10970,12786,10300,10000,11080,0
180000,-1,-1,-1,-1,-1,-1,11168,6496,9733,4088,5428,13138,6678,9740,4088,5428,13138,12174,0
180000,-1,-1,-1,-1,-1,-1,22777,20311,20726,22111,25560,2461,20328,20789,22169,25560,2461,10947,0
180000,-1,-1,-1,-1,-1,-1,27959,13855,16277,0,28743,8210,13855,16277,0,28743,8210,14004,0
180000,-1,-1,-1,-1,-1,-1,47815,8473,950,13408,3819,1107,8480,957,13408,3819,1107,20679,0
180000,-1,-1,-1,-1,-1,0,326,326,326,326,652,326,326,326,326,652,0,326,0
180000,-1,-1,-1,-1,-1,0,543,-535,2145,12532,655,390,0,3212,12532,655,157,2063,0
180000,-1,-1,-1,-1,-1,0,14565,9500,10122,770,4159,4159,9500,10122,770,4159,0,5243,0
180000,-1,-1,-1,-1,0,-1,375,375,375,750,375,399,375,375,750,0,399,399,1
180000,-1,-1,-1,-1,0,-1,651,1883,651,2688,1000,2253,1883,651,2688,20,2253,9816,0
180000,-1,-1,-1,0,-1,-1,390,390,5248,4167,780,467,390,5248,5,780,467,3513,0
180000,-1,-1,-1,0,-1,-1,1170,420,2745,3053,1012,1312,420,2745,1000,1392,1312,1110,1
180000,-1,-1,0,0,0,0,6770,103101,104834,44452,41810,42641,164163,3877,1535,1517,1526,1580,0
180000,-1,-1,2,0,0,0,390,1345,955,1565,2175,2159,1345,0,1000,1000,400,1000,0
180000,-1,0,0,0,0,0,4314,5495,54903,56458,58616,55032,2500,50000,3000,3000,2000,2500,0
180000,-1,2,-1,0,0,0,10456,7326,8469,6591,5244,2174,357,8510,5244,2174,0,3371,1
180000,0,-1,0,0,0,0,16056,179490,180360,177460,140738,141830,180040,8200,9607,5103,5237,5000,0
180000,0,0,-2,-2,-2,-2,43068,316,316,316,316,316,316,316,316,316,316,314,0
180000,0,0,-1,0,-1,-1,37353,24797,5549,22349,2974,0,1012,5549,17000,3322,0,2633,0
180000,0,0,-1,0,0,-2,15743,9814,9161,8252,0,0,1205,9402,0,0,0,0,0
180000,0,0,0,-2,-2,-2,9705,2170,0,0,0,0,1000,0,0,0,0,0,0
180000,0,0,0,-2,-2,-2,32023,20233,0,0,0,0,10000,0,0,0,0,0,0
180000,0,0,0,-2,-2,-1,4819,5240,999,495,1776,79785,1010,1003,496,1781,81032,3600,0
180000,0,0,0,-2,-1,0,11393,2963,0,0,351,1351,2000,0,0,351,1000,0,0
180000,0,0,0,-1,-1,-2,8689,6750,9893,2690,0,0,3000,3968,2690,0,0,5400,0
180000,0,0,0,0,-2,-2,22523,20831,1537,-43,-43,-43,2045,1000,0,0,0,0,0
180000,0,0,0,0,-2,-2,22832,19517,11988,0,0,0,1429,1000,0,0,0,0,0
180000,0,0,0,0,-2,-2,160580,171644,184650,0,0,0,13714,16500,0,0,0,0,1
180000,0,0,0,0,-1,-1,182026,111563,78169,0,2354,9446,4500,10056,200,2354,9446,0,0
180000,0,0,0,0,0,-2,6734,7752,8763,8938,8568,9357,1124,1135,310,378,1000,0,0
180000,0,0,0,0,0,-1,4236,5230,6570,7192,6437,12499,2001,2000,1018,6154,12527,5016,0
180000,0,0,0,0,0,-1,55193,48257,42128,39654,42954,22543,5000,6000,10000,15000,23000,5445,0
180000,0,0,0,0,0,0,3739,4889,7768,7156,6956,29402,3889,4739,2289,4289,26735,3972,1
180000,0,0,0,0,0,0,6825,4094,4268,5423,6423,7404,2015,3000,3000,1000,1814,3000,0
180000,0,0,0,0,0,0,8531,9432,10771,11965,11903,12769,1200,1500,1431,369,1000,1000,0
180000,0,0,0,0,0,0,17426,29047,30572,38043,39441,42652,12000,2000,8043,2000,4000,12500,0
180000,0,0,0,0,0,0,18205,22876,26930,29530,47722,2500,5000,5000,3000,0,0,2598,0
180000,0,0,0,0,0,0,18314,18630,19126,12939,6939,3439,2000,2000,1042,0,0,191,0
180000,0,0,0,0,0,0,21760,22794,23801,24117,24468,25106,1689,1693,1009,888,1045,1077,0
180000,0,0,0,0,0,0,22121,31681,32552,34004,35792,36645,10000,1700,2000,2500,1600,2000,0
180000,0,0,0,0,0,0,23398,14445,15404,19885,22355,22902,1541,1500,4911,10355,10902,3500,0
180000,0,0,0,0,0,0,28978,25271,19917,22659,16114,15587,5029,12000,12659,10000,9000,9000,0
180000,0,0,0,0,0,0,34607,43623,46667,31931,33928,35235,10000,5000,15000,5000,2000,5000,0
180000,0,0,0,0,0,0,40311,43847,50763,69026,32030,33679,10000,10000,23000,5000,4000,3500,0
180000,0,0,0,0,0,0,42198,43192,47493,48401,50096,51238,2000,5000,2000,2500,2100,1623,0
180000,0,0,0,0,0,0,42790,43899,45172,46121,95432,50984,1800,2000,2000,2332,5000,1000,0
180000,0,0,0,0,0,0,44478,40311,43847,50763,69026,32030,8000,10000,10000,23000,5000,4000,0
180000,0,0,0,0,0,0,51699,48469,49553,49772,50829,51234,2200,2200,2000,2000,2100,1600,0
180000,0,0,0,0,0,0,51826,6699,6529,104327,105867,106806,1500,2000,100000,4500,5041,2000,0
180000,0,0,0,0,0,0,54842,55435,56810,63562,41150,0,2073,2359,8000,3000,0,0,0
180000,0,0,0,0,0,0,60258,51699,48469,49553,49772,50829,2130,2200,2200,2000,2000,2100,0
180000,0,0,0,0,0,0,63461,54673,53358,41379,32620,19061,3018,3071,3042,1161,3023,32,0
180000,0,0,0,0,0,0,65710,58159,60188,61090,62450,63911,2500,3000,2500,2500,2500,3000,0
180000,0,0,0,0,0,0,67276,65363,68877,48958,45255,41870,3000,10000,2000,1500,1500,1600,0
180000,0,0,0,0,0,0,79216,80905,82708,84433,86134,88251,3000,3100,3100,3100,3500,8400,1
180000,0,0,0,0,0,0,84973,89989,94895,98738,127382,155470,6000,6000,5000,30000,30000,20000,0
180000,0,0,0,0,0,0,85069,85434,116352,55698,37315,16696,5344,3013,3034,4069,3018,3069,0
180000,0,0,0,0,0,0,89903,66236,59932,52382,40661,32385,3073,3010,2010,1200,1000,1000,0
180000,0,0,0,0,0,0,94450,96632,99127,100581,102800,104931,4600,5000,4000,4000,4000,4200,0
180000,0,0,0,0,0,0,101489,78738,78639,44295,44113,37805,10006,8000,1610,10000,1333,8818,0
180000,0,0,0,0,0,0,102826,102646,82849,78064,73437,108072,5011,5006,5000,5005,42500,3000,0
180000,0,0,0,0,0,0,106765,99297,69691,71234,72930,75734,10000,5000,2703,3000,4013,10000,0
180000,0,0,0,0,0,0,107337,48433,46325,47354,48323,49416,2000,1771,1800,1750,1893,2000,0
180000,0,0,0,0,0,0,111190,113912,116231,117803,120350,124190,6000,5700,5000,4600,6000,3500,0
180000,0,0,0,0,0,0,113647,52992,38394,30332,110824,99661,3000,3170,2000,100000,5000,4000,0
180000,0,0,0,0,0,0,123154,126078,78070,50730,48039,47665,5200,3045,3500,2700,2720,2000,0
180000,0,0,0,0,0,0,130979,133062,124014,125279,115315,117740,5739,4700,4316,4090,4245,5000,0
180000,0,0,0,0,0,0,131007,131632,136239,138116,135246,130436,5000,7000,6500,5000,5000,5000,0
180000,0,0,0,0,0,0,141510,144439,146529,151106,153900,0,6700,6000,7000,6900,0,0,1
180000,0,0,0,0,0,0,141836,140792,144021,146539,149286,151900,5124,6000,5300,5500,5500,6000,0
180000,0,0,0,0,0,0,145403,138232,130553,105894,108248,106517,5440,5051,3835,4106,4250,4028,0
180000,0,0,0,0,0,0,145563,147348,143548,133408,136481,140008,10035,5096,5000,5200,6024,5015,0
180000,0,0,0,0,0,0,149698,137260,124500,111430,98182,84598,4834,4371,3849,3405,2887,2402,1
180000,0,0,0,0,0,0,152158,155181,158437,161664,164873,168344,5539,5741,5852,5881,7607,6135,0
180000,0,0,0,0,0,0,152510,151651,159019,123022,126075,126219,5657,10372,5000,5000,5000,5000,0
180000,0,0,0,0,0,0,166915,117351,115402,105844,98396,101390,6000,7030,8000,5396,5390,5006,0
180000,0,0,0,0,0,0,171041,111580,71902,10045,10484,10816,5000,3340,500,1000,1000,416,0
180000,0,0,0,0,0,0,171237,172787,174667,176618,141697,143738,8000,7000,7000,5010,5200,6000,0
180000,0,0,0,0,0,0,172064,175287,119687,131725,134122,133961,8000,5018,21000,6000,6000,6000,0
180000,0,0,0,0,0,0,173094,131039,132269,144990,152632,155935,7000,4900,15000,10000,6000,6500,0
180000,0,0,0,0,0,0,173267,174590,175233,106288,28089,178719,8100,5299,3305,5040,160719,7000,0
180000,0,0,0,0,0,0,174068,160979,165896,145300,152877,156074,10000,10092,10000,10000,10000,5000,0
180000,0,0,0,0,0,0,176731,177490,178659,138243,138023,137923,6814,7756,4788,5100,5500,5100,0
180000,0,0,0,0,0,0,176793,173034,171772,172344,134321,131191,8000,8206,6500,5000,5000,5000,0
180000,0,0,0,0,0,0,177554,175969,174812,177252,129190,130431,6500,7000,7100,5000,5000,5000,0
180000,0,0,0,0,0,0,178517,130975,135592,107315,56274,57608,5000,7000,5200,2000,2060,2000,0
180000,0,0,0,0,0,0,180827,175914,176778,172440,168914,171645,6600,7738,6200,6418,13000,0,1
180000,0,0,0,0,0,0,181293,177552,182492,180746,131166,114909,6400,8612,7534,5506,4850,5000,0
180000,0,0,0,0,0,0,182283,167160,173685,179213,182271,156029,15000,11080,10000,10000,7000,10000,0
180000,0,0,0,0,0,0,183512,172194,176105,171475,134590,133146,7700,8254,9600,4712,4995,5000,0
180000,0,0,0,0,0,0,230740,30873,32033,51373,52553,53505,1500,1660,20000,2030,1951,3000,0
180000,0,0,0,0,0,2,175200,175285,60790,50479,28739,18037,7002,1807,2000,4000,0,33000,1
180000,0,0,0,0,0,2,178239,178856,177754,178191,183051,179546,7969,6379,6319,10671,3000,5400,1
180000,0,0,0,0,2,-1,51323,44638,28674,14834,1415,47417,2124,1588,1526,66,57317,70052,0
180000,0,0,0,0,2,0,67011,69935,72031,77597,72079,66310,4000,4000,7501,0,3001,10000,0
180000,0,0,0,2,0,0,3060,1854,3238,2106,1510,1746,1000,2500,0,1000,500,930,0
180000,0,0,0,2,0,0,76942,77952,80269,66855,67128,67257,4003,5603,3,2504,2511,3021,0
180000,0,0,2,0,0,0,29478,32342,31523,32989,33679,34350,3353,0,2000,1222,1231,2704,0
180000,0,0,2,0,0,0,149218,217602,96169,70083,59509,78312,10915,5,5050,10000,20000,2000,0
180000,0,0,2,2,-2,-2,10324,10471,6566,2375,1911,1080,3744,0,2911,9,1080,990,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,4003,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,1031,0,0,0,0,1031,0,0
180000,1,-2,-2,-2,-2,-2,149172,100466,98458,89384,88315,84320,4600,4207,3500,4000,5000,602,1
180000,1,-2,-2,-2,-1,-1,0,0,0,0,383,2388,0,0,0,773,2395,847,0
180000,1,-2,-2,-1,-1,-2,-10,-10,-10,5650,-10,-10,0,0,5660,0,0,0,0
180000,1,-2,-2,-1,-1,-2,1520,-10,-10,3844,0,0,10,0,3854,0,0,0,0
180000,1,-2,-2,-1,3,2,0,0,0,300,300,150,0,0,300,0,0,645,0
180000,1,-1,-1,-1,-1,-2,0,1530,0,1610,0,0,1530,0,1610,0,0,0,0
180000,1,-1,0,0,0,0,-84,482,6566,6905,7385,7847,982,6500,1000,1000,1000,1000,0
180000,1,-1,2,2,0,-1,0,31,31,31,1931,878,31,0,0,1900,878,0,1
180000,1,1,-2,-2,-2,-1,23638,-46,-46,-46,-46,1154,3000,0,0,0,1200,44338,0
180000,1,2,0,0,0,0,101526,101957,104317,106583,108811,111160,3000,4000,4000,4000,4100,4100,0
180000,1,2,0,0,0,0,191262,183554,164619,133372,92101,60389,0,7100,5500,3500,3000,30000,0
180000,1,2,0,0,0,2,17207,16647,17657,17705,19043,18589,0,1590,638,1628,0,834,0
180000,1,2,2,2,2,2,29484,30309,28313,942,1038,492,2000,942,0,492,0,600,0
180000,1,2,2,2,2,2,133424,134835,131176,139976,138325,146136,5000,0,11000,700,10300,0,1
180000,1,2,2,2,2,2,172505,166692,176869,347813,171041,181637,0,16000,6000,0,15000,7000,0
180000,2,-1,-1,-1,-1,-1,1343,437,2297,4428,985,4028,438,2308,4446,987,4040,600,1
180000,2,-1,-1,-1,-1,0,326,326,326,480,1011,2685,326,326,480,1011,2000,3000,1
180000,2,0,0,0,0,0,57991,58587,59497,60356,60209,60522,2700,3000,3000,2500,2500,3000,1
180000,2,0,0,0,0,0,106944,78405,47542,44952,24904,26825,3500,2000,1500,2000,3000,3000,0
180000,2,0,0,2,0,0,10070,11392,14688,14040,13440,13440,1500,3500,0,0,0,0,0
180000,2,2,-2,-2,-2,-1,1310,0,0,0,0,1350,0,0,0,0,1350,1210,1
